,epsilon_value,result,time,network,image,split
0,0.1989,SAT,11.299311637878418,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
1,0.0974999999999999,SAT,8.283986568450928,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
2,0.0467999999999999,SAT,8.006046772003174,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
3,0.0195,SAT,8.076413869857788,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
4,0.0078,ERR,15.082723140716553,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
5,0.0039,ERR,15.19375777244568,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
6,0.0116999999999999,ERR,14.854480981826782,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
7,0.0,ERR,13.694132328033447,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
8,0.0156,SAT,8.408432483673096,gtsrb_cnn_vnncomp23_relu_standard,image_90,train
0,0.1989,SAT,7.404635667800903,gtsrb_cnn_vnncomp23_relu_standard,image_74,train
1,0.0974999999999999,SAT,10.216990232467651,gtsrb_cnn_vnncomp23_relu_standard,image_74,train
2,0.0467999999999999,SAT,7.763407230377197,gtsrb_cnn_vnncomp23_relu_standard,image_74,train
3,0.0195,SAT,7.42455530166626,gtsrb_cnn_vnncomp23_relu_standard,image_74,train
4,0.0078,SAT,7.506739377975464,gtsrb_cnn_vnncomp23_relu_standard,image_74,train
5,0.0,ERR,13.184732675552368,gtsrb_cnn_vnncomp23_relu_standard,image_74,train
6,0.0039,ERR,13.163085460662842,gtsrb_cnn_vnncomp23_relu_standard,image_74,train
0,0.1989,SAT,11.049075841903688,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
1,0.0974999999999999,SAT,11.006486654281616,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
2,0.0467999999999999,SAT,8.150944948196411,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
3,0.0195,SAT,8.371838092803955,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
4,0.0078,ERR,14.795227527618408,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
5,0.0039,ERR,15.122668743133543,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
6,0.0116999999999999,SAT,8.1552255153656,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
7,0.0,ERR,13.91879391670227,gtsrb_cnn_vnncomp23_relu_standard,image_31,train
0,0.1989,SAT,8.119877338409424,gtsrb_cnn_vnncomp23_relu_standard,image_46,train
1,0.0974999999999999,SAT,7.536969900131226,gtsrb_cnn_vnncomp23_relu_standard,image_46,train
2,0.0467999999999999,SAT,10.82962417602539,gtsrb_cnn_vnncomp23_relu_standard,image_46,train
3,0.0195,SAT,8.080385208129883,gtsrb_cnn_vnncomp23_relu_standard,image_46,train
4,0.0078,SAT,8.064362525939941,gtsrb_cnn_vnncomp23_relu_standard,image_46,train
5,0.0,ERR,13.960161685943604,gtsrb_cnn_vnncomp23_relu_standard,image_46,train
6,0.0039,ERR,14.612823724746704,gtsrb_cnn_vnncomp23_relu_standard,image_46,train
0,0.1989,SAT,7.864969491958618,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
1,0.0974999999999999,SAT,11.146650791168211,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
2,0.0467999999999999,SAT,8.512424945831299,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
3,0.0195,SAT,8.10031270980835,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
4,0.0078,ERR,14.843019247055054,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
5,0.0039,ERR,15.21247410774231,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
6,0.0116999999999999,SAT,8.423396110534668,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
7,0.0,ERR,13.844855785369871,gtsrb_cnn_vnncomp23_relu_standard,image_92,train
0,0.1989,SAT,11.338126182556152,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
1,0.0974999999999999,SAT,11.043919324874878,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
2,0.0467999999999999,SAT,8.472282886505127,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
3,0.0195,SAT,8.301055908203125,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
4,0.0078,ERR,15.257301092147827,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
5,0.0039,ERR,15.45689296722412,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
6,0.0116999999999999,ERR,15.444862365722656,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
7,0.0,ERR,13.737571954727173,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
8,0.0156,ERR,15.08088445663452,gtsrb_cnn_vnncomp23_relu_standard,image_98,train
0,0.1989,SAT,7.6855034828186035,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
1,0.0974999999999999,SAT,11.054152488708496,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
2,0.0467999999999999,SAT,8.215764999389648,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
3,0.0195,SAT,8.213218927383423,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
4,0.0078,ERR,14.712743520736694,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
5,0.0039,ERR,15.456676721572876,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
6,0.0116999999999999,SAT,8.231331825256348,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
7,0.0,ERR,13.816676139831545,gtsrb_cnn_vnncomp23_relu_standard,image_76,train
0,0.1989,SAT,11.95288586616516,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
1,0.0974999999999999,SAT,10.81602430343628,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
2,0.0467999999999999,SAT,11.431589365005491,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
3,0.0195,SAT,8.122954607009888,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
4,0.0078,ERR,15.035929679870604,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
5,0.0039,ERR,15.347942352294922,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
6,0.0116999999999999,ERR,15.173768997192385,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
7,0.0,ERR,13.682517528533936,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
8,0.0156,ERR,14.56843900680542,gtsrb_cnn_vnncomp23_relu_standard,image_1,train
0,0.1989,SAT,11.416532039642334,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
1,0.0974999999999999,SAT,11.167611360549929,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
2,0.0467999999999999,SAT,8.099433898925781,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
3,0.0195,SAT,8.133291244506836,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
4,0.0078,ERR,14.733039617538452,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
5,0.0039,ERR,15.203854084014893,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
6,0.0116999999999999,SAT,8.473732233047485,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
7,0.0,ERR,13.85547947883606,gtsrb_cnn_vnncomp23_relu_standard,image_39,train
0,0.1989,SAT,11.307224035263062,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
1,0.0974999999999999,SAT,11.19268250465393,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
2,0.0467999999999999,SAT,8.203367471694946,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
3,0.0195,ERR,14.630292415618896,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
4,0.0233999999999999,ERR,15.130913257598875,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
5,0.0156,ERR,14.916254997253418,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
6,0.0272999999999999,SAT,8.280672073364258,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
7,0.0039,ERR,15.160966396331789,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
8,0.0078,ERR,15.337018251419067,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
9,0.0,ERR,13.934341669082642,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
10,0.0116999999999999,ERR,14.82451033592224,gtsrb_cnn_vnncomp23_relu_standard,image_33,train
0,0.1989,SAT,7.360338926315308,gtsrb_cnn_vnncomp23_relu_standard,image_44,train
1,0.0974999999999999,SAT,7.002340316772461,gtsrb_cnn_vnncomp23_relu_standard,image_44,train
2,0.0467999999999999,SAT,10.03948450088501,gtsrb_cnn_vnncomp23_relu_standard,image_44,train
3,0.0195,SAT,7.972975492477417,gtsrb_cnn_vnncomp23_relu_standard,image_44,train
4,0.0078,SAT,7.277691125869751,gtsrb_cnn_vnncomp23_relu_standard,image_44,train
5,0.0,ERR,12.4703106880188,gtsrb_cnn_vnncomp23_relu_standard,image_44,train
6,0.0039,SAT,8.228075981140137,gtsrb_cnn_vnncomp23_relu_standard,image_44,train
0,0.1989,SAT,7.929147243499756,gtsrb_cnn_vnncomp23_relu_standard,image_65,train
1,0.0974999999999999,SAT,7.694716930389404,gtsrb_cnn_vnncomp23_relu_standard,image_65,train
2,0.0467999999999999,SAT,10.950705766677856,gtsrb_cnn_vnncomp23_relu_standard,image_65,train
3,0.0195,SAT,11.138384819030762,gtsrb_cnn_vnncomp23_relu_standard,image_65,train
4,0.0078,SAT,8.213584661483765,gtsrb_cnn_vnncomp23_relu_standard,image_65,train
5,0.0,ERR,13.758502960205078,gtsrb_cnn_vnncomp23_relu_standard,image_65,train
6,0.0039,SAT,8.263689994812012,gtsrb_cnn_vnncomp23_relu_standard,image_65,train
0,0.1989,SAT,10.993828535079956,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
1,0.0974999999999999,SAT,8.123016834259033,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
2,0.0467999999999999,SAT,8.189963579177856,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
3,0.0195,ERR,14.893914699554443,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
4,0.0233999999999999,SAT,8.22683048248291,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
5,0.0078,ERR,15.431493759155272,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
6,0.0039,ERR,15.393579483032228,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
7,0.0116999999999999,ERR,14.978120803833008,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
8,0.0,ERR,14.034207820892334,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
9,0.0156,ERR,14.686455249786375,gtsrb_cnn_vnncomp23_relu_standard,image_12,train
0,0.1989,SAT,7.707456350326538,gtsrb_cnn_vnncomp23_relu_standard,image_18,train
1,0.0974999999999999,SAT,7.596105098724365,gtsrb_cnn_vnncomp23_relu_standard,image_18,train
2,0.0467999999999999,SAT,8.154800415039062,gtsrb_cnn_vnncomp23_relu_standard,image_18,train
3,0.0195,SAT,8.138365983963013,gtsrb_cnn_vnncomp23_relu_standard,image_18,train
4,0.0078,SAT,8.26271390914917,gtsrb_cnn_vnncomp23_relu_standard,image_18,train
5,0.0,ERR,13.927171230316162,gtsrb_cnn_vnncomp23_relu_standard,image_18,train
6,0.0039,SAT,8.298144340515137,gtsrb_cnn_vnncomp23_relu_standard,image_18,train
0,0.1989,SAT,7.635790109634399,gtsrb_cnn_vnncomp23_relu_standard,image_81,train
1,0.0974999999999999,SAT,10.865843534469604,gtsrb_cnn_vnncomp23_relu_standard,image_81,train
2,0.0467999999999999,SAT,11.067568063735962,gtsrb_cnn_vnncomp23_relu_standard,image_81,train
3,0.0195,SAT,8.29423999786377,gtsrb_cnn_vnncomp23_relu_standard,image_81,train
4,0.0078,SAT,8.183352708816528,gtsrb_cnn_vnncomp23_relu_standard,image_81,train
5,0.0,ERR,14.421718120574951,gtsrb_cnn_vnncomp23_relu_standard,image_81,train
6,0.0039,ERR,14.71686625480652,gtsrb_cnn_vnncomp23_relu_standard,image_81,train
0,0.1989,SAT,7.8027849197387695,gtsrb_cnn_vnncomp23_relu_standard,image_20,train
1,0.0974999999999999,SAT,11.101250648498535,gtsrb_cnn_vnncomp23_relu_standard,image_20,train
2,0.0467999999999999,SAT,8.315137386322021,gtsrb_cnn_vnncomp23_relu_standard,image_20,train
3,0.0195,SAT,8.52717638015747,gtsrb_cnn_vnncomp23_relu_standard,image_20,train
4,0.0078,SAT,8.563521146774292,gtsrb_cnn_vnncomp23_relu_standard,image_20,train
5,0.0,ERR,14.293283700942991,gtsrb_cnn_vnncomp23_relu_standard,image_20,train
6,0.0039,ERR,14.881419897079468,gtsrb_cnn_vnncomp23_relu_standard,image_20,train
0,0.1989,SAT,11.444377660751345,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
1,0.0974999999999999,SAT,10.934038639068604,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
2,0.0467999999999999,SAT,8.341307878494263,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
3,0.0195,SAT,8.436202049255371,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
4,0.0078,ERR,14.546966314315796,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
5,0.0039,ERR,15.015379905700684,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
6,0.0116999999999999,SAT,8.389748811721802,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
7,0.0,ERR,13.687251567840576,gtsrb_cnn_vnncomp23_relu_standard,image_57,train
0,0.1989,SAT,11.152117490768433,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
1,0.0974999999999999,SAT,10.930946588516235,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
2,0.0467999999999999,SAT,8.40733528137207,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
3,0.0195,SAT,8.419779300689697,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
4,0.0078,ERR,15.127140283584597,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
5,0.0039,ERR,15.40604329109192,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
6,0.0116999999999999,ERR,15.254672050476074,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
7,0.0,ERR,14.039238691329956,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
8,0.0156,SAT,8.272597312927246,gtsrb_cnn_vnncomp23_relu_standard,image_50,train
0,0.1989,SAT,7.60309886932373,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
1,0.0974999999999999,SAT,10.91623568534851,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
2,0.0467999999999999,SAT,8.345705032348633,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
3,0.0195,SAT,8.29302716255188,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
4,0.0078,ERR,15.309958934783936,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
5,0.0039,ERR,15.194619178771973,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
6,0.0116999999999999,ERR,14.96190595626831,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
7,0.0,ERR,13.785401344299316,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
8,0.0156,SAT,8.518139123916626,gtsrb_cnn_vnncomp23_relu_standard,image_27,train
0,0.1989,SAT,7.973396062850952,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
1,0.0974999999999999,SAT,8.37700080871582,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
2,0.0467999999999999,SAT,8.384156465530396,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
3,0.0195,SAT,8.30449891090393,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
4,0.0078,ERR,15.23688554763794,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
5,0.0039,ERR,15.75511884689331,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
6,0.0116999999999999,SAT,8.474710941314697,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
7,0.0,ERR,14.006829738616943,gtsrb_cnn_vnncomp23_relu_standard,image_15,train
0,0.1989,SAT,11.45773434638977,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
1,0.0974999999999999,SAT,10.920642137527466,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
2,0.0467999999999999,SAT,8.259719848632812,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
3,0.0195,SAT,8.03707504272461,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
4,0.0078,ERR,14.656784296035768,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
5,0.0039,ERR,15.141595840454102,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
6,0.0116999999999999,ERR,14.834763526916504,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
7,0.0,ERR,13.741525411605837,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
8,0.0156,SAT,8.119676351547241,gtsrb_cnn_vnncomp23_relu_standard,image_62,train
0,0.1989,SAT,7.837538957595825,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
1,0.0974999999999999,SAT,11.446911811828612,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
2,0.0467999999999999,SAT,8.480502605438232,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
3,0.0195,SAT,8.145400285720825,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
4,0.0078,ERR,15.261222124099731,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
5,0.0039,ERR,15.19949722290039,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
6,0.0116999999999999,ERR,14.803329467773438,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
7,0.0,ERR,13.69459342956543,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
8,0.0156,SAT,8.251739978790283,gtsrb_cnn_vnncomp23_relu_standard,image_86,train
0,0.1989,SAT,10.801250696182253,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
1,0.0974999999999999,SAT,10.179118156433104,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
2,0.0467999999999999,SAT,7.4435296058654785,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
3,0.0195,ERR,13.006814002990724,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
4,0.0233999999999999,SAT,7.401570081710815,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
5,0.0078,ERR,13.36501669883728,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
6,0.0039,ERR,13.971125364303589,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
7,0.0116999999999999,ERR,13.364242315292358,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
8,0.0,ERR,12.309693336486816,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
9,0.0156,ERR,12.926831007003784,gtsrb_cnn_vnncomp23_relu_standard,image_68,train
0,0.1989,SAT,10.614924430847168,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
1,0.0974999999999999,SAT,11.029809474945068,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
2,0.0467999999999999,SAT,7.206067562103271,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
3,0.0195,SAT,7.6063055992126465,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
4,0.0078,ERR,13.670133113861084,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
5,0.0039,ERR,13.817015171051024,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
6,0.0116999999999999,ERR,12.963931322097778,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
7,0.0,ERR,12.448872566223145,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
8,0.0156,ERR,13.156850337982178,gtsrb_cnn_vnncomp23_relu_standard,image_49,train
0,0.1989,SAT,7.91220235824585,gtsrb_cnn_vnncomp23_relu_standard,image_43,train
1,0.0974999999999999,SAT,7.58430004119873,gtsrb_cnn_vnncomp23_relu_standard,image_43,train
2,0.0467999999999999,SAT,8.389105319976807,gtsrb_cnn_vnncomp23_relu_standard,image_43,train
3,0.0195,SAT,8.45059585571289,gtsrb_cnn_vnncomp23_relu_standard,image_43,train
4,0.0078,SAT,8.165720462799072,gtsrb_cnn_vnncomp23_relu_standard,image_43,train
5,0.0,ERR,13.642016410827637,gtsrb_cnn_vnncomp23_relu_standard,image_43,train
6,0.0039,SAT,8.019829750061035,gtsrb_cnn_vnncomp23_relu_standard,image_43,train
0,0.1989,SAT,7.839701414108276,gtsrb_cnn_vnncomp23_relu_standard,image_34,train
1,0.0974999999999999,SAT,7.928564548492432,gtsrb_cnn_vnncomp23_relu_standard,image_34,train
2,0.0467999999999999,SAT,11.145526647567747,gtsrb_cnn_vnncomp23_relu_standard,image_34,train
3,0.0195,SAT,8.26618218421936,gtsrb_cnn_vnncomp23_relu_standard,image_34,train
4,0.0078,SAT,8.316242456436157,gtsrb_cnn_vnncomp23_relu_standard,image_34,train
5,0.0,ERR,14.06352710723877,gtsrb_cnn_vnncomp23_relu_standard,image_34,train
6,0.0039,SAT,8.615819931030273,gtsrb_cnn_vnncomp23_relu_standard,image_34,train
0,0.1989,SAT,7.880383253097534,gtsrb_cnn_vnncomp23_relu_standard,image_6,train
1,0.0974999999999999,SAT,11.259592056274414,gtsrb_cnn_vnncomp23_relu_standard,image_6,train
2,0.0467999999999999,SAT,10.989773750305176,gtsrb_cnn_vnncomp23_relu_standard,image_6,train
3,0.0195,SAT,8.548313617706299,gtsrb_cnn_vnncomp23_relu_standard,image_6,train
4,0.0078,SAT,8.474927425384521,gtsrb_cnn_vnncomp23_relu_standard,image_6,train
5,0.0,ERR,14.257662534713743,gtsrb_cnn_vnncomp23_relu_standard,image_6,train
6,0.0039,SAT,8.367490768432617,gtsrb_cnn_vnncomp23_relu_standard,image_6,train
0,0.1989,SAT,7.982393741607666,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
1,0.0974999999999999,SAT,11.08502721786499,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
2,0.0467999999999999,SAT,8.04560136795044,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
3,0.0195,SAT,8.414302110671997,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
4,0.0078,ERR,15.167439222335815,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
5,0.0039,ERR,15.180933952331545,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
6,0.0116999999999999,SAT,8.814919710159302,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
7,0.0,ERR,13.622890710830688,gtsrb_cnn_vnncomp23_relu_standard,image_95,train
0,0.1989,SAT,11.072555541992188,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
1,0.0974999999999999,SAT,10.927015781402588,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
2,0.0467999999999999,SAT,8.068612098693848,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
3,0.0195,SAT,8.29647946357727,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
4,0.0078,ERR,14.687333583831789,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
5,0.0039,ERR,15.476909160614014,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
6,0.0116999999999999,ERR,14.640324831008911,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
7,0.0,ERR,13.69488286972046,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
8,0.0156,SAT,8.417421340942383,gtsrb_cnn_vnncomp23_relu_standard,image_71,train
0,0.1989,SAT,10.924554109573364,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
1,0.0974999999999999,SAT,10.482222557067873,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
2,0.0467999999999999,SAT,7.451156854629517,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
3,0.0195,SAT,7.290117979049683,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
4,0.0078,ERR,13.114185571670532,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
5,0.0039,ERR,13.67430329322815,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
6,0.0116999999999999,SAT,7.495758771896362,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
7,0.0,ERR,12.321035385131836,gtsrb_cnn_vnncomp23_relu_standard,image_2,train
0,0.1989,SAT,10.29675579071045,gtsrb_cnn_vnncomp23_relu_standard,image_8,train
1,0.0974999999999999,SAT,10.183713912963867,gtsrb_cnn_vnncomp23_relu_standard,image_8,train
2,0.0467999999999999,SAT,7.679375171661377,gtsrb_cnn_vnncomp23_relu_standard,image_8,train
3,0.0195,SAT,7.522342443466186,gtsrb_cnn_vnncomp23_relu_standard,image_8,train
4,0.0078,ERR,13.101819276809692,gtsrb_cnn_vnncomp23_relu_standard,image_8,train
5,0.0039,ERR,13.676457405090332,gtsrb_cnn_vnncomp23_relu_standard,image_8,train
6,0.0116999999999999,ERR,13.239808797836304,gtsrb_cnn_vnncomp23_relu_standard,image_8,train
