,split,result,runtime,network,image
0.277,test,sat,109.20066666603088,mnist_nn_pgd,image_23
0.273,test,sat,232.6223104000092,mnist_nn_pgd,image_23
0.271,test,unsat,3174.652203321457,mnist_nn_pgd,image_23
0.267,test,sat,14.12278962135315,mnist_nn_pgd,image_32
0.533,test,cancelled,36.60703134536743,mnist_nn_pgd,image_32
0.089,test,unsat,11.100356101989746,mnist_nn_pgd,image_32
0.177,test,sat,13.57226538658142,mnist_nn_pgd,image_32
0.179,test,cancelled,6.2779622077941895,mnist_nn_pgd,image_32
0.147,test,sat,14.397852897644045,mnist_nn_pgd,image_32
0.117,test,unsat,885.0292460918427,mnist_nn_pgd,image_32
0.133,test,sat,16.29582405090332,mnist_nn_pgd,image_32
0.119,test,unsat,1321.393449306488,mnist_nn_pgd,image_32
0.125,test,sat,436.14135909080505,mnist_nn_pgd,image_32
0.127,test,cancelled,123.47839570045473,mnist_nn_pgd,image_32
0.121,test,unsat,1562.2738950252533,mnist_nn_pgd,image_32
0.123,test,timeout,3600.0,mnist_nn_pgd,image_32
0.533,test,sat,13.869189023971558,mnist_nn_pgd,image_98
0.267,test,sat,14.11907958984375,mnist_nn_pgd,image_98
0.265,test,sat,12.467657804489136,mnist_nn_pgd,image_98
0.131,test,sat,13.034811735153198,mnist_nn_pgd,image_98
0.133,test,cancelled,1.3133196830749512,mnist_nn_pgd,image_98
0.085,test,sat,14.987583637237549,mnist_nn_pgd,image_98
0.043,test,sat,15.27280569076538,mnist_nn_pgd,image_98
0.041,test,sat,13.018813371658323,mnist_nn_pgd,image_98
0.019,test,sat,12.799699306488035,mnist_nn_pgd,image_98
0.021,test,cancelled,0.6507556438446045,mnist_nn_pgd,image_98
0.005,test,unsat,12.97453546524048,mnist_nn_pgd,image_98
0.011,test,sat,16.240662574768066,mnist_nn_pgd,image_98
0.013,test,cancelled,0.3174293041229248,mnist_nn_pgd,image_98
0.007,test,unsat,11.129067182540894,mnist_nn_pgd,image_98
0.009,test,sat,12.711603879928589,mnist_nn_pgd,image_98
0.533,test,sat,7.379829406738281,mnist_nn_pgd,image_49
0.267,test,unsat,92.96639275550842,mnist_nn_pgd,image_49
0.265,test,cancelled,85.84465312957764,mnist_nn_pgd,image_49
0.443,test,sat,6.355343818664551,mnist_nn_pgd,image_49
0.355,test,sat,203.19804859161377,mnist_nn_pgd,image_49
0.353,test,sat,242.20978426933289,mnist_nn_pgd,image_49
0.311,test,unsat,3156.3422453403477,mnist_nn_pgd,image_49
0.309,test,cancelled,3225.10676240921,mnist_nn_pgd,image_49
0.325,test,unsat,3436.1801476478577,mnist_nn_pgd,image_49
0.337,test,timeout,3600.0,mnist_nn_pgd,image_49
0.339,test,unsat,3500.716293811798,mnist_nn_pgd,image_49
0.341,test,timeout,3600.0,mnist_nn_pgd,image_49
0.347,test,unsat,3272.228917121887,mnist_nn_pgd,image_49
0.345,test,cancelled,3039.582081079483,mnist_nn_pgd,image_49
0.351,test,sat,61.72340512275696,mnist_nn_pgd,image_49
0.349,test,unsat,3194.3692586421967,mnist_nn_pgd,image_49
0.533,test,sat,15.932966709136965,mnist_nn_pgd,image_35
0.265,test,unsat,510.82706665992737,mnist_nn_pgd,image_35
0.399,test,sat,16.846948862075806,mnist_nn_pgd,image_35
0.333,test,sat,17.17906427383423,mnist_nn_pgd,image_35
0.267,test,unsat,640.7879610061646,mnist_nn_pgd,image_35
0.299,test,sat,214.47795343399048,mnist_nn_pgd,image_35
0.301,test,cancelled,227.4385666847229,mnist_nn_pgd,image_35
0.277,test,unsat,1832.4011328220367,mnist_nn_pgd,image_35
0.287,test,unsat,3151.3448190689087,mnist_nn_pgd,image_35
0.289,test,unsat,3481.332738161087,mnist_nn_pgd,image_35
0.293,test,unsat,3080.3653388023376,mnist_nn_pgd,image_35
0.295,test,sat,1104.9735417366028,mnist_nn_pgd,image_35
0.297,test,cancelled,208.41346383094788,mnist_nn_pgd,image_35
0.533,test,sat,12.36786150932312,mnist_nn_pgd,image_96
0.267,test,unsat,341.8270432949066,mnist_nn_pgd,image_96
0.265,test,cancelled,329.20830178260803,mnist_nn_pgd,image_96
0.443,test,sat,11.583040475845335,mnist_nn_pgd,image_96
0.355,test,sat,12.421508073806764,mnist_nn_pgd,image_96
0.353,test,sat,13.418951272964478,mnist_nn_pgd,image_96
0.309,test,timeout,3600.0,mnist_nn_pgd,image_96
0.311,test,timeout,3600.0,mnist_nn_pgd,image_96
0.313,test,sat,231.223375082016,mnist_nn_pgd,image_96
0.307,test,unsat,3307.474822282791,mnist_nn_pgd,image_96
0.287,test,cancelled,3041.881327390671,mnist_nn_pgd,image_96
0.533,test,sat,15.479158639907835,mnist_nn_pgd,image_2
0.267,test,unsat,338.3941614627838,mnist_nn_pgd,image_2
0.265,test,cancelled,322.8749752044678,mnist_nn_pgd,image_2
0.355,test,sat,15.73233413696289,mnist_nn_pgd,image_2
0.443,test,cancelled,40.1316864490509,mnist_nn_pgd,image_2
0.297,test,unsat,3218.86292886734,mnist_nn_pgd,image_2
0.327,test,sat,303.1913981437683,mnist_nn_pgd,image_2
0.325,test,timeout,3600.0,mnist_nn_pgd,image_2
0.311,test,timeout,3600.0,mnist_nn_pgd,image_2
0.309,test,timeout,3600.0,mnist_nn_pgd,image_2
0.307,test,unsat,3053.6120455265045,mnist_nn_pgd,image_2
0.313,test,timeout,3600.0,mnist_nn_pgd,image_2
0.319,test,timeout,3600.0,mnist_nn_pgd,image_2
0.317,test,timeout,3600.0,mnist_nn_pgd,image_2
0.321,test,unsat,2594.089210510254,mnist_nn_pgd,image_2
0.315,test,cancelled,2146.13867855072,mnist_nn_pgd,image_2
0.323,test,unsat,3527.5090708732605,mnist_nn_pgd,image_2
0.533,test,sat,16.153772830963135,mnist_nn_pgd,image_91
0.267,test,unsat,3286.584933280945,mnist_nn_pgd,image_91
0.265,test,cancelled,3270.571192264557,mnist_nn_pgd,image_91
0.443,test,sat,16.28986430168152,mnist_nn_pgd,image_91
0.355,test,sat,15.718891143798828,mnist_nn_pgd,image_91
0.353,test,sat,19.16232371330261,mnist_nn_pgd,image_91
0.311,test,sat,78.77909660339355,mnist_nn_pgd,image_91
0.309,test,sat,647.6515982151031,mnist_nn_pgd,image_91
0.287,test,sat,640.4941799640656,mnist_nn_pgd,image_91
0.289,test,cancelled,145.22099423408508,mnist_nn_pgd,image_91
0.279,test,unsat,2884.5814929008484,mnist_nn_pgd,image_91
0.273,test,cancelled,2896.655499696732,mnist_nn_pgd,image_91
0.283,test,unsat,3332.775961637497,mnist_nn_pgd,image_91
0.281,test,cancelled,3352.9741508960724,mnist_nn_pgd,image_91
0.285,test,sat,2884.3419482707977,mnist_nn_pgd,image_91
0.533,test,sat,3.22405743598938,mnist_nn_pgd,image_40
0.265,test,unsat,346.7167999744415,mnist_nn_pgd,image_40
0.399,test,sat,13.846410274505615,mnist_nn_pgd,image_40
0.333,test,sat,13.470638990402222,mnist_nn_pgd,image_40
0.267,test,unsat,525.8728141784668,mnist_nn_pgd,image_40
0.299,test,unsat,2657.5167570114136,mnist_nn_pgd,image_40
0.301,test,unsat,3464.040908813477,mnist_nn_pgd,image_40
0.317,test,timeout,3600.0,mnist_nn_pgd,image_40
0.315,test,timeout,3600.0,mnist_nn_pgd,image_40
0.319,test,timeout,3600.0,mnist_nn_pgd,image_40
0.313,test,unsat,2678.7879955768585,mnist_nn_pgd,image_40
0.327,test,sat,414.1513466835022,mnist_nn_pgd,image_40
0.323,test,sat,1119.2328951358795,mnist_nn_pgd,image_40
0.321,test,unsat,2729.572004556656,mnist_nn_pgd,image_40
0.533,test,sat,16.034730911254883,mnist_nn_pgd,image_5
0.267,test,unsat,54.6707866191864,mnist_nn_pgd,image_5
0.265,test,cancelled,36.47976160049439,mnist_nn_pgd,image_5
0.443,test,sat,16.592598915100098,mnist_nn_pgd,image_5
0.355,test,sat,254.54827499389648,mnist_nn_pgd,image_5
0.353,test,sat,246.0940580368042,mnist_nn_pgd,image_5
0.309,test,timeout,3600.0,mnist_nn_pgd,image_5
0.311,test,unsat,3552.9513309001923,mnist_nn_pgd,image_5
0.307,test,cancelled,8.765069484710693,mnist_nn_pgd,image_5
0.337,test,unsat,2906.46586060524,mnist_nn_pgd,image_5
0.325,test,cancelled,2925.272786140442,mnist_nn_pgd,image_5
0.347,test,unsat,2684.789657354355,mnist_nn_pgd,image_5
0.343,test,cancelled,2709.3496770858765,mnist_nn_pgd,image_5
0.349,test,sat,491.1073479652405,mnist_nn_pgd,image_5
0.351,test,cancelled,508.48979926109314,mnist_nn_pgd,image_5
0.533,test,sat,16.317380666732788,mnist_nn_pgd,image_75
0.267,test,sat,28.251275062561035,mnist_nn_pgd,image_75
0.265,test,sat,26.206627130508423,mnist_nn_pgd,image_75
0.131,test,sat,67.54576683044434,mnist_nn_pgd,image_75
0.133,test,cancelled,60.88805627822876,mnist_nn_pgd,image_75
0.043,test,unsat,12.972470045089722,mnist_nn_pgd,image_75
0.085,test,unsat,13.32558822631836,mnist_nn_pgd,image_75
0.087,test,unsat,12.640881776809692,mnist_nn_pgd,image_75
0.107,test,unsat,94.30332016944884,mnist_nn_pgd,image_75
0.109,test,unsat,143.1786880493164,mnist_nn_pgd,image_75
0.119,test,unsat,216.78523206710813,mnist_nn_pgd,image_75
0.121,test,unsat,291.41358757019043,mnist_nn_pgd,image_75
0.125,test,unsat,615.642436504364,mnist_nn_pgd,image_75
0.127,test,unsat,599.4295077323914,mnist_nn_pgd,image_75
0.129,test,unsat,1456.635022163391,mnist_nn_pgd,image_75
0.533,test,sat,11.923230648040771,mnist_nn_pgd,image_36
0.265,test,unsat,46.435426473617554,mnist_nn_pgd,image_36
0.267,test,unsat,85.50179553031921,mnist_nn_pgd,image_36
0.399,test,sat,14.295575857162476,mnist_nn_pgd,image_36
0.401,test,cancelled,38.66509294509888,mnist_nn_pgd,image_36
0.353,test,sat,13.847501754760742,mnist_nn_pgd,image_36
0.311,test,unsat,2348.4602608680725,mnist_nn_pgd,image_36
0.309,test,cancelled,2335.204227209091,mnist_nn_pgd,image_36
0.337,test,unsat,2881.229594945908,mnist_nn_pgd,image_36
0.325,test,cancelled,2904.4500229358678,mnist_nn_pgd,image_36
0.347,test,sat,128.694500207901,mnist_nn_pgd,image_36
0.343,test,sat,251.753116607666,mnist_nn_pgd,image_36
0.341,test,sat,615.9603509902954,mnist_nn_pgd,image_36
0.339,test,unsat,3258.372373819351,mnist_nn_pgd,image_36
0.533,test,sat,16.212677240371704,mnist_nn_pgd,image_31
0.265,test,unsat,2745.3347823619843,mnist_nn_pgd,image_31
0.399,test,sat,12.1732177734375,mnist_nn_pgd,image_31
0.333,test,sat,13.152833938598633,mnist_nn_pgd,image_31
0.267,test,unsat,3062.652181148529,mnist_nn_pgd,image_31
0.299,test,sat,223.70294427871704,mnist_nn_pgd,image_31
0.301,test,cancelled,59.73850393295288,mnist_nn_pgd,image_31
0.277,test,timeout,3600.0,mnist_nn_pgd,image_31
0.287,test,timeout,3600.0,mnist_nn_pgd,image_31
0.281,test,unsat,2989.88694691658,mnist_nn_pgd,image_31
0.283,test,timeout,3600.0,mnist_nn_pgd,image_31
0.291,test,unsat,2869.5509355068207,mnist_nn_pgd,image_31
0.293,test,unsat,3559.696108818054,mnist_nn_pgd,image_31
0.295,test,unsat,2981.2941789627075,mnist_nn_pgd,image_31
0.297,test,unsat,3292.7823202610016,mnist_nn_pgd,image_31
0.533,test,sat,15.622692346572876,mnist_nn_pgd,image_92
0.267,test,sat,16.054633617401123,mnist_nn_pgd,image_92
0.265,test,sat,14.363832712173462,mnist_nn_pgd,image_92
0.131,test,sat,15.284502983093262,mnist_nn_pgd,image_92
0.133,test,cancelled,5.871671199798584,mnist_nn_pgd,image_92
0.085,test,sat,13.492351770401,mnist_nn_pgd,image_92
0.043,test,sat,12.785507678985596,mnist_nn_pgd,image_92
0.019,test,unsat,11.04003357887268,mnist_nn_pgd,image_92
0.041,test,sat,14.53583526611328,mnist_nn_pgd,image_92
0.029,test,sat,14.283161401748655,mnist_nn_pgd,image_92
0.031,test,cancelled,40.576170444488525,mnist_nn_pgd,image_92
0.025,test,sat,24.03430199623108,mnist_nn_pgd,image_92
0.023,test,unsat,52.567341566085815,mnist_nn_pgd,image_92
0.021,test,cancelled,28.338801622390747,mnist_nn_pgd,image_92
0.533,test,sat,16.18843150138855,mnist_nn_pgd,image_95
0.267,test,unsat,695.9512593746185,mnist_nn_pgd,image_95
0.265,test,cancelled,679.9310231208801,mnist_nn_pgd,image_95
0.443,test,sat,18.144184827804565,mnist_nn_pgd,image_95
0.355,test,sat,30.89643502235413,mnist_nn_pgd,image_95
0.353,test,sat,29.40935969352722,mnist_nn_pgd,image_95
0.309,test,sat,194.30491423606875,mnist_nn_pgd,image_95
0.311,test,cancelled,169.08603930473328,mnist_nn_pgd,image_95
0.281,test,unsat,3233.576158285141,mnist_nn_pgd,image_95
0.295,test,sat,273.5889027118683,mnist_nn_pgd,image_95
0.293,test,timeout,3600.0,mnist_nn_pgd,image_95
0.285,test,unsat,2973.485258579254,mnist_nn_pgd,image_95
0.287,test,unsat,3521.6597242355347,mnist_nn_pgd,image_95
0.289,test,unsat,2884.9646537303925,mnist_nn_pgd,image_95
0.291,test,unsat,2738.9193348884583,mnist_nn_pgd,image_95
0.533,test,sat,13.528793573379517,mnist_nn_pgd,image_44
0.267,test,sat,72.51665687561035,mnist_nn_pgd,image_44
0.265,test,sat,73.05113172531128,mnist_nn_pgd,image_44
0.131,test,unsat,135.76668453216553,mnist_nn_pgd,image_44
0.133,test,unsat,132.90681767463684,mnist_nn_pgd,image_44
0.197,test,unsat,759.3901968002319,mnist_nn_pgd,image_44
0.199,test,unsat,1051.3138983249664,mnist_nn_pgd,image_44
0.231,test,unsat,2965.706195116043,mnist_nn_pgd,image_44
0.249,test,sat,67.95105075836182,mnist_nn_pgd,image_44
0.241,test,sat,65.94815492630005,mnist_nn_pgd,image_44
0.233,test,unsat,2928.551401376724,mnist_nn_pgd,image_44
0.237,test,sat,506.35967230796814,mnist_nn_pgd,image_44
0.235,test,unsat,3294.140667915344,mnist_nn_pgd,image_44
0.267,test,sat,12.09912371635437,mnist_nn_pgd,image_38
0.533,test,cancelled,38.56888818740845,mnist_nn_pgd,image_38
0.177,test,sat,12.810166120529177,mnist_nn_pgd,image_38
0.089,test,unsat,87.47735810279846,mnist_nn_pgd,image_38
0.087,test,cancelled,73.69467949867249,mnist_nn_pgd,image_38
0.147,test,sat,26.81865692138672,mnist_nn_pgd,image_38
0.117,test,unsat,502.7988429069519,mnist_nn_pgd,image_38
0.133,test,sat,62.37237191200256,mnist_nn_pgd,image_38
0.119,test,unsat,757.3295867443085,mnist_nn_pgd,image_38
0.125,test,unsat,2304.3524663448334,mnist_nn_pgd,image_38
0.129,test,sat,59.98207759857178,mnist_nn_pgd,image_38
0.127,test,timeout,3600.0,mnist_nn_pgd,image_38
0.533,test,sat,15.391794681549072,mnist_nn_pgd,image_71
0.265,test,unsat,565.6829857826233,mnist_nn_pgd,image_71
0.399,test,sat,18.11985874176025,mnist_nn_pgd,image_71
0.267,test,unsat,673.1848530769348,mnist_nn_pgd,image_71
